"Dist Code","Year","State Code","State Name","Dist Name","JANUARY PERCIPITATION (Millimeters)","FEBRUARY PERCIPITATION (Millimeters)","MARCH PERCIPITATION (Millimeters)","APRIL PERCIPITATION (Millimeters)","MAY PERCIPITATION (Millimeters)","JUNE PERCIPITATION (Millimeters)","JULY PERCIPITATION (Millimeters)","AUGUST PERCIPITATION (Millimeters)","SEPTEMBER PERCIPITATION (Millimeters)","OCTOBER PERCIPITATION (Millimeters)","NOVEMBER PERCIPITATION (Millimeters)","DECEMBER PERCIPITATION (Millimeters)"
"720","1988","8","Orissa","Gajapati","0.0","9.58","11.67","59.53","116.46","118.61","534.54","185.87","434.22","142.14","11.02","2.5"
"720","1989","8","Orissa","Gajapati","0.0","0.0","69.45","6.63","168.83","216.88","593.75","407.96","267.4","47.45","0.47","0.95"
"720","1990","8","Orissa","Gajapati","1.7","95.74","125.23","48.51","88.72","187.55","291.14","505.69","215.4","276.75","43.97","31.6"
"720","1991","8","Orissa","Gajapati","56.37","0.3","18.85","23.38","48.35","250.13","459.97","264.42","334.24","214.72","139.93","3.28"
"720","1992","8","Orissa","Gajapati","16.96","12.82","0.0","10.56","191.83","166.21","418.02","381.55","300.1","206.55","90.81","0.0"
"720","1993","8","Orissa","Gajapati","4.25","0.0","11.43","89.89","75.6","206.75","273.75","333.42","284.54","226.46","7.82","0.29"
"720","1994","8","Orissa","Gajapati","0.88","17.58","0.33","58.76","74.53","121.67","450.49","347.71","245.23","214.91","31.43","0.0"
"720","1995","8","Orissa","Gajapati","60.3","5.75","50.16","22.96","103.61","104.43","312.84","191.84","296.14","489.09","112.16","0.0"
"720","1996","8","Orissa","Gajapati","29.23","5.7","5.36","62.75","35.29","319.15","189.5","257.72","158.28","230.65","12.07","7.18"
"720","1997","8","Orissa","Gajapati","40.14","2.25","82.69","120.27","39.42","111.26","267.97","445.76","329.71","35.26","61.82","63.34"
"720","1998","8","Orissa","Gajapati","30.07","64.24","47.9","92.49","68.49","198.16","419.55","271.6","384.21","410.95","128.46","0.0"
"720","1999","8","Orissa","Gajapati","0.27","0.0","0.38","0.16","177.67","228.61","200.38","367.1","192.86","204.41","10.08","0.0"
"720","2000","8","Orissa","Gajapati","0.0","43.14","0.0","15.15","74.26","325.26","252.23","288.78","127.65","99.55","2.42","0.0"
"720","2001","8","Orissa","Gajapati","0.0","0.0","0.0","33.89","114.33","253.17","238.3","395.92","230.82","214.69","97.04","3.71"
"720","2002","8","Orissa","Gajapati","62.01","0.0","8.68","88.41","99.55","174.44","294.31","388.75","147.01","105.85","16.53","0.0"
"720","2003","8","Orissa","Gajapati","15.25","16.63","78.84","5.79","33.44","155.36","428.48","369.56","242.22","678.83","7.13","59.8"
"720","2004","8","Orissa","Gajapati","55.22","8.93","0.95","92.24","62.92","186.56","294.88","266.86","197.06","301.01","2.84","0.0"
"720","2005","8","Orissa","Gajapati","29.3","14.5","44.56","41.43","108.78","147.46","312.98","219.4","543.85","464.74","6.92","0.0"
"720","2006","8","Orissa","Gajapati","0.0","0.0","57.9","110.78","124.88","186.89","449.87","452.46","391.75","92.17","91.18","0.0"
"720","2007","8","Orissa","Gajapati","0.0","47.14","0.0","40.23","57.91","202.06","222.22","366.0","413.56","178.89","15.17","4.65"
"720","2008","8","Orissa","Gajapati","33.99","34.73","8.73","51.78","110.4","331.86","321.9","309.73","470.62","33.19","7.23","0.0"
"720","2009","8","Orissa","Gajapati","0.0","0.0","11.33","2.25","152.38","87.19","482.23","298.29","212.26","148.42","28.33","0.1"
"720","2010","8","Orissa","Gajapati","24.38","3.93","20.67","31.86","210.38","210.55","383.55","352.95","409.98","320.01","105.58","53.39"
"720","2011","8","Orissa","Gajapati","0.0","29.3","1.37","56.17","203.25","85.71","331.63","351.85","368.53","23.69","0.22","0.06"
"720","2012","8","Orissa","Gajapati","53.07","0.0","0.95","132.25","65.51","167.23","508.59","341.26","287.65","99.81","125.81","0.0"
"720","2013","8","Orissa","Gajapati","0.74","5.75","0.0","91.7","73.69","349.37","286.48","159.15","272.65","524.45","8.05","0.0"
"720","2014","8","Orissa","Gajapati","0.0","4.39","83.29","99.31","194.76","111.79","401.78","233.69","494.79","196.58","2.0","0.06"
"720","2015","8","Orissa","Gajapati","14.09","11.28","66.17","133.67","100.02","223.94","210.21","319.36","354.73","65.81","38.76","9.99"
"720","2016","8","Orissa","Gajapati","6.71","20.54","84.92","33.14","114.05","286.83","352.79","279.6","318.8","237.41","21.65","2.28"
"720","2017","8","Orissa","Gajapati","2.87","3.5","27.16","42.1","84.07","170.04","404.9","328.65","306.33","307.45","37.05","26.19"
"720","2018","8","Orissa","Gajapati","2.87","3.5","7.16","81.68","163.9","177.1","473.2","358.72","380.71","152.61","8.04","18.6"
"720","2019","8","Orissa","Gajapati","3.99","5.04","15.93","31.28","167.45","129.52","311.52","383.08","535.39","511.61","2.47","14.18"
"720","2020","8","Orissa","Gajapati","29.67","50.25","58.2","66.69","44.25","245.04","374.82","493.61","267.87","480.47","48.19","0.29"
"720","2021","8","Orissa","Gajapati","8.4","0.58","3.82","51.8","108.63","149.32","295.98","288.21","478.4","148.33","97.29","90.84"
"720","2022","8","Orissa","Gajapati","75.98","2.01","2.03","30.67","63.3","137.21","359.08","428.33","336.16","214.22","3.55","1.8"
"720","2023","8","Orissa","Gajapati","10.62","0.63","56.88","98.35","96.55","92.87","450.3","240.59","512.32","47.12","28.73","24.5"
"721","1958","8","Orissa","Nuapada","4.45","4.12","14.26","31.68","13.9","92.61","495.07","340.37","338.71","116.15","16.9","0.0"
"721","1959","8","Orissa","Nuapada","12.01","11.32","0.72","25.12","15.84","227.9","484.81","303.45","309.68","84.41","0.02","2.7"
"721","1960","8","Orissa","Nuapada","4.85","0.0","34.13","16.89","21.68","202.12","469.76","292.15","195.99","70.09","0.28","3.07"
"721","1961","8","Orissa","Nuapada","6.34","28.68","25.03","11.89","29.71","218.07","445.76","373.63","364.89","103.39","6.36","2.15"
"721","1962","8","Orissa","Nuapada","154.33","115.81","78.38","60.21","49.18","41.85","297.91","297.91","297.91","262.69","212.32","182.25"
"721","1963","8","Orissa","Nuapada","0.03","3.27","12.94","54.05","19.14","177.25","347.53","374.54","272.77","121.99","0.19","0.0"
"721","1964","8","Orissa","Nuapada","0.24","19.3","5.51","22.7","12.25","137.32","331.59","474.81","295.0","63.0","2.51","0.92"
"721","1965","8","Orissa","Nuapada","6.55","1.72","29.15","16.67","12.49","119.73","465.14","244.81","247.77","16.48","0.19","7.63"
"721","1966","8","Orissa","Nuapada","122.09","84.86","63.7","51.4","43.24","40.38","290.76","297.91","297.91","240.53","194.91","159.57"
"721","1967","8","Orissa","Nuapada","8.23","0.0","111.98","18.14","3.82","222.55","435.65","287.71","187.9","12.85","0.1","51.59"
"721","1968","8","Orissa","Nuapada","14.17","18.17","45.2","36.99","8.69","200.78","434.63","123.98","360.34","66.66","6.82","2.31"
"721","1969","8","Orissa","Nuapada","0.47","0.09","11.61","5.81","40.95","111.04","628.61","251.24","327.04","28.59","10.82","29.12"
"721","1970","8","Orissa","Nuapada","131.95","94.08","71.63","56.19","46.47","195.22","297.91","297.91","297.91","239.69","190.29","153.01"
"721","1971","8","Orissa","Nuapada","117.99","88.59","65.57","52.54","44.01","130.99","229.24","297.91","297.91","274.53","221.55","179.1"
"721","1972","8","Orissa","Nuapada","140.0","104.73","73.33","57.24","47.2","40.33","258.86","297.91","297.91","251.53","207.08","162.28"
"721","1973","8","Orissa","Nuapada","121.73","85.75","64.15","51.67","43.43","37.77","297.74","297.91","297.91","297.91","241.72","199.85"
"721","1974","8","Orissa","Nuapada","0.0","3.38","29.27","4.89","15.08","207.97","273.89","273.7","156.01","133.46","7.77","0.0"
"721","1975","8","Orissa","Nuapada","1.91","13.77","12.16","7.44","18.54","376.04","355.95","373.12","355.45","144.87","3.35","0.0"
"721","1976","8","Orissa","Nuapada","1.36","1.48","10.75","25.68","25.11","96.47","525.98","412.14","229.15","12.36","17.76","1.93"
"721","1977","8","Orissa","Nuapada","0.56","0.12","2.12","29.61","29.66","186.29","406.2","386.63","219.28","35.06","29.63","8.65"
"721","1978","8","Orissa","Nuapada","15.59","20.8","29.7","29.93","15.15","215.21","467.73","393.85","201.62","34.4","11.28","15.66"
"721","1979","8","Orissa","Nuapada","15.59","33.44","0.34","12.79","22.72","241.19","329.17","296.05","250.45","37.26","7.68","7.6"
"721","1980","8","Orissa","Nuapada","4.19","3.32","7.32","12.28","10.47","326.35","461.69","322.88","235.97","24.82","1.87","6.35"
"721","1981","8","Orissa","Nuapada","12.04","0.41","41.3","19.19","24.95","174.1","360.01","347.83","381.31","24.04","0.46","5.16"
"721","1982","8","Orissa","Nuapada","8.58","6.85","14.44","25.0","14.02","169.23","433.61","323.31","256.17","59.67","6.34","0.03"
"721","1983","8","Orissa","Nuapada","0.57","22.78","12.25","5.17","22.19","227.37","412.21","377.76","285.81","58.59","0.9","7.51"
"721","1984","8","Orissa","Nuapada","10.43","17.37","1.92","17.95","19.32","181.78","439.04","331.55","138.55","30.91","0.44","1.03"
"721","1985","8","Orissa","Nuapada","21.08","5.08","3.26","5.01","11.75","238.68","367.82","395.59","245.39","130.97","0.74","0.94"
"721","1986","8","Orissa","Nuapada","20.49","19.97","3.75","20.48","16.11","221.6","390.32","458.83","170.49","31.08","24.24","15.13"
"721","1987","8","Orissa","Nuapada","3.61","1.18","16.49","9.5","25.19","102.58","289.19","305.28","135.67","46.28","11.19","2.39"
"721","1988","8","Orissa","Nuapada","0.14","3.74","11.99","26.01","28.59","152.47","516.25","232.84","281.87","32.31","3.1","1.69"
"721","1989","8","Orissa","Nuapada","0.09","0.0","50.7","3.02","35.21","200.96","473.03","380.14","236.77","14.71","0.84","5.77"
"721","1990","8","Orissa","Nuapada","1.57","47.88","71.97","10.44","41.94","234.71","417.86","509.6","197.12","120.91","6.42","9.79"
"721","1991","8","Orissa","Nuapada","16.54","0.82","20.21","13.57","20.05","184.04","520.53","307.13","239.31","49.59","20.9","3.52"
"721","1992","8","Orissa","Nuapada","5.66","4.13","0.0","4.5","31.87","132.53","446.88","361.75","196.78","38.83","9.75","0.0"
"721","1993","8","Orissa","Nuapada","0.6","1.51","25.48","24.91","26.51","173.69","391.85","259.52","284.58","89.45","1.71","0.09"
"721","1994","8","Orissa","Nuapada","3.08","10.03","0.11","16.76","27.92","151.83","615.86","353.52","229.09","68.93","3.88","0.0"
"721","1995","8","Orissa","Nuapada","31.75","2.15","63.31","9.45","30.02","121.78","450.7","236.7","275.87","103.83","6.54","0.0"
"721","1996","8","Orissa","Nuapada","9.29","6.0","8.97","22.79","4.25","181.45","295.93","267.81","129.51","44.8","1.86","1.94"
"721","1997","8","Orissa","Nuapada","14.01","0.57","20.56","34.7","13.15","85.49","279.71","350.8","250.59","20.71","20.84","32.55"
"721","1998","8","Orissa","Nuapada","5.36","27.57","29.43","23.73","25.98","157.22","402.87","224.05","258.25","117.57","29.07","0.0"
"721","1999","8","Orissa","Nuapada","0.1","1.62","0.66","0.01","40.59","212.15","239.3","475.08","209.59","60.21","0.74","0.0"
"721","2000","8","Orissa","Nuapada","0.0","26.75","0.0","8.49","18.55","292.74","299.78","296.73","122.04","17.23","0.19","0.0"
"721","2001","8","Orissa","Nuapada","0.55","0.0","19.7","20.74","31.8","246.09","364.69","428.88","151.25","67.95","13.95","0.75"
"721","2002","8","Orissa","Nuapada","29.56","1.74","8.07","22.29","24.15","171.31","273.17","414.27","122.9","25.24","0.97","0.0"
"721","2003","8","Orissa","Nuapada","2.27","12.98","55.85","6.85","3.69","112.16","544.02","370.16","190.58","172.97","0.45","36.0"
"721","2004","8","Orissa","Nuapada","32.0","6.8","0.89","19.32","14.15","205.12","404.31","312.72","196.78","72.06","1.23","0.0"
"721","2005","8","Orissa","Nuapada","15.23","13.22","18.31","11.2","25.87","150.07","358.68","244.0","404.97","131.96","0.76","0.94"
"721","2006","8","Orissa","Nuapada","0.0","0.0","62.24","36.8","35.78","125.56","558.84","339.36","338.37","7.24","19.93","0.0"
"721","2007","8","Orissa","Nuapada","0.0","19.08","3.42","7.6","15.88","204.94","279.09","361.2","254.47","49.37","1.23","4.16"
"721","2008","8","Orissa","Nuapada","9.3","13.75","18.04","11.87","19.82","267.0","418.3","297.48","306.2","11.37","0.59","0.0"
"721","2009","8","Orissa","Nuapada","0.28","0.0","12.49","1.54","40.72","80.95","551.86","262.3","184.53","40.66","4.97","0.47"
"721","2010","8","Orissa","Nuapada","12.89","3.84","20.48","16.43","30.12","174.59","512.52","430.09","389.08","86.13","20.73","18.41"
"721","2011","8","Orissa","Nuapada","0.0","8.96","0.66","24.07","46.85","133.12","314.15","325.93","338.93","6.42","0.0","0.0"
"721","2012","8","Orissa","Nuapada","19.37","0.44","0.89","38.65","20.03","130.62","611.99","446.45","347.54","24.43","11.77","0.0"
"721","2013","8","Orissa","Nuapada","0.56","3.61","3.86","33.43","14.14","373.62","372.57","236.5","200.38","149.94","1.52","0.0"
"721","2014","8","Orissa","Nuapada","2.67","8.24","55.34","24.14","36.79","113.63","441.16","248.27","464.54","49.85","0.5","0.0"
"721","2015","8","Orissa","Nuapada","2.13","5.03","63.88","40.72","28.59","320.18","202.51","390.03","425.31","12.51","1.78","1.95"
"721","2016","8","Orissa","Nuapada","2.02","6.21","76.38","11.96","21.62","289.02","475.78","282.89","293.01","82.68","1.65","0.7"
"721","2017","8","Orissa","Nuapada","1.08","1.32","9.69","9.71","24.96","187.18","499.73","368.02","265.52","81.85","4.01","6.52"
"721","2018","8","Orissa","Nuapada","0.73","1.49","2.94","36.62","30.29","176.8","492.5","381.78","301.18","20.6","0.81","11.68"
"721","2019","8","Orissa","Nuapada","12.96","6.88","9.15","12.9","9.67","127.6","333.41","369.93","355.49","162.17","0.11","5.35"
"721","2020","8","Orissa","Nuapada","23.49","30.32","74.32","36.97","10.43","209.78","329.6","376.76","171.61","139.15","1.87","0.0"
"721","2021","8","Orissa","Nuapada","0.24","4.21","3.92","7.09","27.68","238.93","405.52","157.15","369.79","56.27","24.9","9.16"
"721","2022","8","Orissa","Nuapada","41.99","1.34","0.07","3.66","17.53","163.0","544.16","449.58","280.79","88.12","0.0","2.43"
"721","2023","8","Orissa","Nuapada","2.44","0.0","54.94","49.01","18.18","164.8","437.02","254.05","423.88","30.55","4.92","30.8"
"722","1958","8","Orissa","Malkangiri","2.54","0.66","4.16","80.55","40.96","99.55","574.67","342.35","288.96","255.82","39.14","0.0"
"722","1959","8","Orissa","Malkangiri","4.97","10.06","0.0","74.81","28.99","244.63","568.51","401.74","291.2","167.85","0.36","1.73"
"722","1960","8","Orissa","Malkangiri","0.41","0.0","15.04","13.47","45.59","212.39","394.57","227.02","322.38","117.49","4.46","8.72"
"722","1961","8","Orissa","Malkangiri","1.48","17.22","11.48","16.04","39.72","252.49","425.33","344.37","297.73","230.2","26.94","0.73"
"722","1962","8","Orissa","Malkangiri","132.84","92.82","65.23","51.77","42.56","36.9","265.48","265.48","265.48","265.48","216.8","181.2"
"722","1963","8","Orissa","Malkangiri","0.0","0.0","4.47","154.88","37.17","166.27","357.43","415.23","224.35","259.95","0.06","0.0"
"722","1964","8","Orissa","Malkangiri","0.27","5.93","1.71","49.23","23.77","140.95","298.81","419.92","497.12","108.15","15.17","2.01"
"722","1965","8","Orissa","Malkangiri","2.6","0.81","8.75","68.31","40.92","114.4","448.42","307.1","265.93","26.94","3.18","5.22"
"722","1966","8","Orissa","Malkangiri","82.41","60.26","47.98","40.03","34.41","30.23","265.44","265.48","265.48","220.82","182.27","139.59"
"722","1967","8","Orissa","Malkangiri","6.67","0.0","70.81","71.13","5.98","188.21","474.97","273.89","250.69","28.56","0.41","46.86"
"722","1968","8","Orissa","Malkangiri","8.87","3.59","10.73","86.62","27.02","130.05","350.44","81.37","314.06","118.08","27.43","7.73"
"722","1969","8","Orissa","Malkangiri","0.43","0.0","4.0","9.78","168.3","152.2","498.43","225.08","268.15","152.46","51.13","46.95"
"722","1970","8","Orissa","Malkangiri","152.21","102.03","69.76","53.58","43.8","171.05","265.48","265.48","265.48","242.38","185.38","143.18"
"722","1971","8","Orissa","Malkangiri","102.51","71.32","54.36","68.14","56.72","53.39","117.52","265.46","265.48","257.39","200.12","153.29"
"722","1972","8","Orissa","Malkangiri","111.87","77.8","57.89","46.49","39.01","37.59","237.86","255.97","265.48","265.48","229.53","174.73"
"722","1973","8","Orissa","Malkangiri","125.45","82.49","60.34","48.04","40.07","35.93","200.08","264.91","265.27","265.48","208.29","159.25"
"722","1974","8","Orissa","Malkangiri","0.0","3.31","8.68","23.34","39.37","207.81","252.67","263.12","249.84","189.95","16.95","0.0"
"722","1975","8","Orissa","Malkangiri","0.4","1.9","0.71","16.12","56.49","337.22","332.62","381.19","388.59","256.79","12.03","0.29"
"722","1976","8","Orissa","Malkangiri","0.0","0.38","3.11","47.22","45.3","79.43","523.77","430.5","166.76","42.2","82.34","2.2"
"722","1977","8","Orissa","Malkangiri","0.63","0.0","2.15","107.09","72.84","184.93","354.63","397.96","139.92","78.69","82.83","10.6"
"722","1978","8","Orissa","Malkangiri","13.07","6.78","11.62","78.92","29.81","290.02","421.57","526.45","276.52","59.99","27.85","3.53"
"722","1979","8","Orissa","Malkangiri","13.07","8.43","0.2","39.21","114.86","201.64","255.25","222.53","338.31","71.25","46.54","13.38"
"722","1980","8","Orissa","Malkangiri","1.09","0.0","4.58","22.23","35.32","339.98","446.44","352.07","219.64","80.26","14.63","5.7"
"722","1981","8","Orissa","Malkangiri","14.42","0.0","28.89","53.43","50.37","164.52","419.15","296.47","330.47","77.44","6.93","3.35"
"722","1982","8","Orissa","Malkangiri","0.17","0.62","4.83","86.55","39.46","152.49","424.87","352.62","236.87","133.66","24.67","0.11"
"722","1983","8","Orissa","Malkangiri","0.28","7.28","6.65","4.27","44.96","262.56","403.74","454.6","311.09","127.91","6.04","13.77"
"722","1984","8","Orissa","Malkangiri","6.38","5.52","4.54","32.59","60.59","156.43","412.06","212.67","186.16","75.0","5.09","1.69"
"722","1985","8","Orissa","Malkangiri","20.48","0.1","2.43","3.88","24.87","244.79","302.14","410.36","209.3","245.63","6.47","12.02"
"722","1986","8","Orissa","Malkangiri","18.38","10.85","1.9","66.74","33.7","172.36","284.97","617.94","162.71","41.91","63.35","15.26"
"722","1987","8","Orissa","Malkangiri","1.27","0.01","27.73","104.64","54.31","98.47","225.53","323.99","117.79","121.29","26.53","7.48"
"722","1988","8","Orissa","Malkangiri","0.0","2.66","1.15","65.49","66.36","121.6","651.92","337.42","372.92","56.46","8.54","10.93"
"722","1989","8","Orissa","Malkangiri","0.0","0.0","39.67","6.43","74.49","154.54","656.0","446.35","273.91","36.91","2.46","1.95"
"722","1990","8","Orissa","Malkangiri","1.01","28.43","58.01","11.95","136.47","187.32","307.75","573.81","235.98","235.12","24.09","16.0"
"722","1991","8","Orissa","Malkangiri","11.9","0.0","5.37","22.18","56.66","288.96","363.69","273.93","391.26","130.49","74.06","1.61"
