"State","District","Crop","Season","Yield-2018-19","Yield-2019-20","Yield-2020-21"
"Odisha","Sundargarh","Nutri/Coarse Cereals","Kharif","1942.00","748.00","2407.00"
"Odisha","Sundargarh","Nutri/Coarse Cereals","Rabi","1200.00","3200.00","480.00"
"Odisha","Sundargarh","Nutri/Coarse Cereals","Summer","2550.00","2630.00","2400.00"
"Odisha","Sundargarh","Nutri/Coarse Cereals","Total","1905.00","760.00","2319.00"
"Odisha","Sundargarh","Cereals","Kharif","1000.00","1459.00","2077.00"
"Odisha","Sundargarh","Cereals","Rabi","1339.00","1906.00","2443.00"
"Odisha","Sundargarh","Cereals","Summer","2201.00","1396.00","2336.00"
"Odisha","Sundargarh","Cereals","Total","1183.00","1717.00","2313.00"
"Odisha","Sundargarh","Tur","Kharif","","839.00",""
"Odisha","Sundargarh","Tur","Total","","839.00",""
"Odisha","Sundargarh","Gram","Rabi","","779.00",""
"Odisha","Sundargarh","Gram","Total","","779.00",""
"Odisha","Sundargarh","Urad","Kharif","286.00","293.00","408.00"
"Odisha","Sundargarh","Urad","Rabi","197.00","400.00","451.00"
"Odisha","Sundargarh","Urad","Summer","508.00","550.00","500.00"
"Odisha","Sundargarh","Urad","Total","285.00","297.00","422.00"
"Odisha","Sundargarh","Moong","Kharif","249.00","285.00","524.00"
"Odisha","Sundargarh","Moong","Rabi","","600.00","333.00"
"Odisha","Sundargarh","Moong","Summer","628.00","504.00","631.00"
"Odisha","Sundargarh","Moong","Total","474.00","451.00","610.00"
"Odisha","Sundargarh","Lentil","Rabi","","535.00",""
"Odisha","Sundargarh","Lentil","Total","","535.00",""
"Odisha","Sundargarh","Other Pulses","Kharif","","761.00",""
"Odisha","Sundargarh","Other Pulses","Rabi","300.00","685.00","407.00"
"Odisha","Sundargarh","Other Pulses","Total","300.00","728.00","407.00"
"Odisha","Sundargarh","Total Pulses","Total","312.00","746.00","479.00"
"Odisha","Sundargarh","Total Food Grains","Kharif","995.00","1361.00","2070.00"
"Odisha","Sundargarh","Total Food Grains","Rabi","1326.00","1832.00","2431.00"
"Odisha","Sundargarh","Total Food Grains","Summer","1750.00","1123.00","1584.00"
"Odisha","Sundargarh","Total Food Grains","Total","1174.00","1621.00","2300.00"
